"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","replyTo"
"Ugx8wUFksjLPdl1zDCJ4AaABAg","Jordan Williams","/channel/UCRe3ACJJqtNzCUYI0_SpshQ","https://yt3.ggpht.com/a/AGF-l79VklgF0bonFh_AywWBNo2jAx_GaFXa-rd6iw=s48-c-k-c0xffffffff-no-rj-mo","This and creature comfort are by far my most favorite tracks on the album; both hit me with such emotion and chills",3,"1 year ago",1543148673661,false,false,,,
"UgxuGbgo-Ds9_eNaxn14AaABAg","Crushi .Music, Art & Love.","/channel/UCvFXCUM8OqXhjfLL-ZCZhtQ","https://yt3.ggpht.com/a/AGF-l7-PZqRpBvNNtea9hNsWFeajqhQ9iLXsE6Wbag=s48-c-k-c0xffffffff-no-rj-mo","it dies me, everytime, i hear this and see this, i will play it again. it's a big fucking deal.",0,"1 year ago",1543148674736,false,false,,,
"UgwlUCyC_POsBXJWGa14AaABAg","s c","/channel/UCOpPTssb2SbKeS09dC5DdyA","https://yt3.ggpht.com/a/AGF-l7-bqY6tJujOoRPeJqDFwxGrA577mBL681A0vQ=s48-c-k-c0xffffffff-no-rj-mo","Does she do any solo stuff? Wow her voice is insane",0,"1 year ago",1543148674737,false,false,,,
"Ugyh2r40je42CPvEwud4AaABAg","Kaarmen","/channel/UCi4xZ2Y98dc_TBO0RgGweag","https://yt3.ggpht.com/a/AGF-l7-w-u3CkVOxj0rJuCykaRJ6fCzANtef9scL7g=s48-c-k-c0xffffffff-no-rj-mo","So very beautiful!!",0,"1 year ago",1543148674739,false,false,,,
"UgxLQY1kgMXGnjNhh0t4AaABAg","Daisy Vargas","/channel/UCVtWHJnuuIO5Goa-piZN6uw","https://yt3.ggpht.com/a/AGF-l7_WNX5LjFksm3bsENpX2QwOt_dTjUT3Q1SAUw=s48-c-k-c0xffffffff-no-rj-mo","I fucking love her spontaneous dances in almost all her vids.",0,"1 year ago",1543148674740,false,false,,,
"UgyxrtiSFG4j1XPCzs14AaABAg","Yakov A. Farrell","/channel/UCe3S70pUmE5MGJQBtjMzpuw","https://yt3.ggpht.com/a/AGF-l7-kvfOTtMKX3Tv_viUEDDGGH9V1robP04i9Eg=s48-c-k-c0xffffffff-no-rj-mo","Nice to see tits at the beginning of the video. I swear that's not why I'm here.",1,"1 year ago",1543148674741,false,false,,,
"Ugx8rTyuEUYrsUfXEUZ4AaABAg","Alberto Gordillo","/channel/UC_ELaSbsajUJVGq-a2wR_Aw","https://yt3.ggpht.com/a/AGF-l78zzQT6S78MFQcrOl8y3Cv0WfohA8oiws7usQ=s48-c-k-c0xffffffff-no-rj-mo","Arcade fire cuando más transgresor me suena es cuando canta ella",0,"1 year ago",1543148674742,false,false,,,
"UgyePr-fxEpFOB7U6IN4AaABAg","thehoosierfortheUK","/channel/UCdY5jOByp5zB3FkznJt3qnw","https://yt3.ggpht.com/a/AGF-l7-EiZhFPyqA8tGhANMsJoIE6yArYEehE9VXqg=s48-c-k-c0xffffffff-no-rj-mo","Now merge it with MGMT's Electric Feel",0,"1 year ago",1543148674743,false,false,,,
"UgzW8xNsfc1fn2pTd7x4AaABAg","thehoosierfortheUK","/channel/UCdY5jOByp5zB3FkznJt3qnw","https://yt3.ggpht.com/a/AGF-l7-EiZhFPyqA8tGhANMsJoIE6yArYEehE9VXqg=s48-c-k-c0xffffffff-no-rj-mo","Mesmerizing!",0,"1 year ago",1543148674744,false,false,,,
"UgzrKKwNPXRXf-kvhMl4AaABAg","elsinoreridingfool","/channel/UC7hiAJSeilngnlAeXvTxsvQ","https://yt3.ggpht.com/a/AGF-l7_dGT20Bk9ly_73qhBG2R4iWqJR6Ue8vuFdxA=s48-c-k-c0xffffffff-no-rj-mo","They are amazing, original, and very talented. I love Reflector but people I know laugh a little about that. I don""t care.",1,"1 year ago",1543148674744,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6cktLd05QWFJYZi1rdmhNbDRBYUFCQWciAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",1,
"UgzrKKwNPXRXf-kvhMl4AaABAg.8apLkBCONVT8j2uH_KT4E4","Sanchit Varma","/channel/UCtOJGzEkYNTopl8tloQe9Vw","https://yt3.ggpht.com/a/AGF-l79OfVGNHGhlgXVZhBkm75808yIp5Fw5VoQ_KA=s32-c-k-c0xffffffff-no-rj-mo","elsinoreridingfool The second half of Reflektor is as good as their best stuff so the hate for that album is a little ridiculous.",0,"1 year ago",1543148675045,false,,,,"UgzrKKwNPXRXf-kvhMl4AaABAg"
"UgzT0ImTvM9foLeC3A14AaABAg","Dean Metcalfe","/channel/UC_yQtEo9KGEXUdLhx_i7q7A","https://yt3.ggpht.com/a/AGF-l7_ENboWiPPVmaSzFleSdzVPK5Ary1qA4H-Yjw=s48-c-k-c0xffffffff-no-rj-mo","I hate this so bad it hurts.",0,"1 year ago",1543148674745,false,false,,,
"UgxB90JDOk71T_6Nsld4AaABAg","plutonista","/channel/UCeOBaN4J7xkDbxgRQhDITEQ","https://yt3.ggpht.com/a/AGF-l7_xE7mQDAHMNlHo9RkqWwvQPQ_C2o96uv2T0Q=s48-c-k-c0xffffffff-no-rj-mo","Sprawl III",0,"1 year ago",1543148674746,false,false,,,
"UgxEt9vQC_yCLRUTpb94AaABAg","J C","/channel/UCup4bjCQ6v4-B-IyRToyZgw","https://yt3.ggpht.com/a/AGF-l7-YmQt06RVRN899HEsrV_9uBRxH_kci0xI26Q=s48-c-k-c0xffffffff-no-rj-mo","Wow, just wow. This song sounds amazing. Video is great, i am glad i gave this band an other chance and found more music from them.",0,"1 year ago",1543148674747,false,false,,,
"UgztBY3-fTKKApPgqVZ4AaABAg","Pedro Silva","/channel/UCJOXoKTCVddVLzscpDSMN1Q","https://yt3.ggpht.com/a/AGF-l7-HmXc70vFRkdmExwe0-gXNmSdWQKINKIDfyg=s48-c-k-c0xffffffff-no-rj-mo","Prince, Iggy Pop, David Bowie...",0,"1 year ago",1543148674748,true,false,,,
"UgykrZV7j7wVieW4WId4AaABAg","Rock & Goal","/channel/UC1jm0LOWLlwsUriZInAa7Vg","https://yt3.ggpht.com/a/AGF-l7_ik9gaQiz5f0j-oW6KYhgQ0iQg-coWFu2gIQ=s48-c-k-c0xffffffff-no-rj-mo","Duft Punk's influence.\n\nI just love Regine, so sexy ...\n( sorry Win).",0,"1 year ago",1543148674748,true,false,,,
"UgyMfhtYxsfIbwv79J54AaABAg","Dan Cohen","/channel/UC1hrpp863kPOAY5z0PlMRIg","https://yt3.ggpht.com/a/AGF-l7_Bn-e7xy8K7pYvUsVNyXt1nxIq7vbJSYf3UQ=s48-c-k-c0xffffffff-no-rj-mo","One of the things I think are unique about Arcade Fire is the way different songs and different albums talk to each other.. for example I can find parts of Sprawl II and Rebellion videos at Electric Blue... and it obviously reinforces my synapses creating a new and stronger memory.... maybe that´s the reason that Arcade Fire is so addictive !  In my view, their work, their videos, their art should have its place at the Guggenheim Museum !",2,"1 year ago",1543148674749,false,false,,,
"UgzWhT-wf_1KOEsl7_d4AaABAg","Judin Kinds","/channel/UCtDYpR7j0JmvOBn8SvGJaRA","https://yt3.ggpht.com/a/AGF-l7-pvwWg5BMoaQvJRYi13rU6glNgsxdplaj9QQ=s48-c-k-c0xffffffff-no-rj-mo","is this arcade fire or haim?",0,"1 year ago",1543148674750,false,false,,,
"UgxPN1eqQFWmGiQbtwZ4AaABAg","Giovanni Paris","/channel/UCDRsShjhdQrnfHIgvkgUtCQ","https://yt3.ggpht.com/a/AGF-l7-aCJ8h05dTcHmw75ZlPuq6YvZYkp8AM778Ww=s48-c-k-c0xffffffff-no-rj-mo","Don't know why I feel some of MGMT Electric Feel here",0,"1 year ago",1543148674750,false,false,,,
"UgzSU4Ys9qs-WPUMoxt4AaABAg","Yiannis S","/channel/UCz_dtkFIqjpV9Z84_Bnc7sw","https://yt3.ggpht.com/a/AGF-l7_0A7TXAxzIFZ7J1t7w-OW30Gw2S9xSH2dijQ=s48-c-k-c0xffffffff-no-rj-mo","One of the very few songs of these albums that might have been worthy of being on one of the older albums",0,"1 year ago",1543148674751,false,false,,,
"UgzyLf9B27KaglsC6PF4AaABAg","Aracelly Gonzalez","/channel/UCZLAkbTf7GRtx3VP8pNbrvQ","https://yt3.ggpht.com/a/AGF-l78KjbXXN-rZ8GdMh4S5CCMRYNZO5phpsghYag=s48-c-k-c0xffffffff-no-rj-mo","Fui a su concierto esta semana en Chile y me re encantaron! Y Ella tiene una puesta en escena única .... me encantó esta banda tremendo show!!!!!",1,"1 year ago",1543148674752,false,false,,,
"Ugxw1g7SKIQ5ZtQsqhp4AaABAg","Angélica Basoalto","/channel/UC1YLwjDIJEt6t-cwCKyvATg","https://yt3.ggpht.com/a/AGF-l7-QK3gm7dr6I4WQN4sqkP9lmn3p9MWILOSeLQ=s48-c-k-c0xffffffff-no-rj-mo","Saw this live, omfg was to good to be true",1,"1 year ago",1543148674753,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4dzFnN1NLSVE1WnRRc3FocDRBYUFCQWciAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",2,
"Ugxw1g7SKIQ5ZtQsqhp4AaABAg.8aBmH-rzUkP8aaodKUY1P4","Nicolas Arias","/channel/UC4ieJV2VXdaV9otlMjJXwFA","https://yt3.ggpht.com/a/AGF-l7-4OB9orue9BHpscXTL0AVmdXFMhDpvq7PCgA=s32-c-k-c0xffffffff-no-rj-mo","JAJA sentí lo mismo viendolos",0,"1 year ago",1543148675035,false,,,,"Ugxw1g7SKIQ5ZtQsqhp4AaABAg"
"Ugxw1g7SKIQ5ZtQsqhp4AaABAg.8aBmH-rzUkP8anyG7fAb8r","Hans Arteaga Romero","/channel/UCqpotPLBc6ml9Y6CsvtRdpw","https://yt3.ggpht.com/a/AGF-l7-x8a3kzPIp-IVxDLTI2oDMwS78KrgCFDu8ag=s32-c-k-c0xffffffff-no-rj-mo","same",0,"1 year ago",1543148675037,false,,,,"Ugxw1g7SKIQ5ZtQsqhp4AaABAg"
"UgzVU8QIdxffCa3-VtN4AaABAg","Laura Marcela Castro","/channel/UCCkJL2HnXabqPe7QZqgrjXw","https://yt3.ggpht.com/a/AGF-l79lAS_3pFNIPeVgkO0l0p1jbpcY34vcBG3CEA=s48-c-k-c0xffffffff-no-rj-mo","Gracias por todo esto arcade fire !",3,"1 year ago",1543148675758,false,false,,,
"UgzZ3uwUCduQX3pEW3d4AaABAg","M1903A1","/channel/UCt0aZqhbx8hCypBKAELTerQ","https://yt3.ggpht.com/a/AGF-l7-ne9wyl5yiSgmUk3MbR0L-KzGahacsnKqEFg=s48-c-k-c0xffffffff-no-rj-mo","I have to say, this video really kinda puts the song in perspective.  Singer thought she'd found something real...then found out she was just a plaything thrown out with the trash.",0,"1 year ago",1543148675759,false,false,,,
"UgxAsLzPjeDfpMVyx0h4AaABAg","htbeast1","/channel/UCxdhvAnRw2J_OE5qe2vwesA","https://yt3.ggpht.com/a/AGF-l78jcMo4RWbj_XojYSdz8eVvvi2ereLJF5RANQ=s48-c-k-c0xffffffff-no-rj-mo","Blue Blue Electric Blue, that's the color of my room",0,"1 year ago",1543148675760,false,false,,,
"Ugyn-pzVL5QQtR_8L0t4AaABAg","Alma Barrera","/channel/UCOhDlisbetL6a2Yfa0-O-xQ","https://yt3.ggpht.com/a/AGF-l7-wTw63oGvHJRqOCt41jv7jag9nnRfaEhNZfA=s48-c-k-c0xffffffff-no-rj-mo","This album is awesome! Love you guys",0,"1 year ago",1543148675761,false,false,,,
"UgxTXeQXYZGc5vC9PUt4AaABAg","TheFleetFeet","/channel/UC3-91SMpvvvlf_1oNRd-r7w","https://yt3.ggpht.com/a/AGF-l7-DwSmMqaw2rHn7o7epB-dfyImB2U33IECu5w=s48-c-k-c0xffffffff-no-rj-mo","Maeby from Arrested Development grew up to be gorgeous and make great music",0,"1 year ago",1543148675761,false,false,,,
"Ugwxz6OpO07QyBHoRMt4AaABAg","Marco Bertasio","/channel/UCNUdoe7iNQKWXMvI73RachQ","https://yt3.ggpht.com/a/AGF-l7-R48O0DHLEtKbd3VqfTDXaWFCe8pKZWyaTrw=s48-c-k-c0xffffffff-no-rj-mo","That Toto's Africa sound drives me crazy!",0,"1 year ago",1543148675762,false,false,,,
"UgxuUvI3VeX7IMyjrh94AaABAg","Andrew Mulrooney","/channel/UCJHHtP6ZuBUBKvYdaVWS6-w","https://yt3.ggpht.com/a/AGF-l786Pphsp95fJFQhluxIug2FCM10QqrWlFwm9Q=s48-c-k-c0xffffffff-no-rj-mo","Look in my eyes electric blu.",0,"1 year ago",1543148675763,false,false,,,
"Ugy0eirAXODKQRk1-5B4AaABAg","William DC","/channel/UC_b7BfSuwSOXNk3eKmWY9Lw","https://yt3.ggpht.com/a/AGF-l791BFSfZdbkPG7rO8PbJhunsOCMCNKDaqZoww=s48-c-k-c0xffffffff-no-rj-mo","Bela música, curti!",1,"1 year ago",1543148675764,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5MGVpckFYT0RLUVJrMS01QjRBYUFCQWciAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",1,
"Ugy0eirAXODKQRk1-5B4AaABAg.8a-qyisTdcx8a-rDvw8PC7","Gabi Pereira","/channel/UC6WKVjN-8C7x9UnMIQV4UKg","https://yt3.ggpht.com/a/AGF-l7-Iz_4pBIfkWP0S7ckhiKDRtv-LsaQzZM_7FQ=s32-c-k-c0xffffffff-no-rj-mo","William DC Gracinha",1,"1 year ago",1543148676017,false,,,,"Ugy0eirAXODKQRk1-5B4AaABAg"
"Ugyq0vQL2wtNChegwnl4AaABAg","Muddy Watters","/channel/UCLX6Jq8grAEmfdzCwOPvO1Q","https://yt3.ggpht.com/a/AGF-l78t-WkXhZ_HqewEvyUeeb5zBaUsgKuJ39faRA=s48-c-k-c0xffffffff-no-rj-mo","beautiful and hip!",0,"1 year ago",1543148675765,false,false,,,
"UgxperXG37zQyAi81up4AaABAg","Marco Padilla","/channel/UCkX7XRSnU42_2PDdjSJloXw","https://yt3.ggpht.com/a/AGF-l7-GpMsI-Ysqtd8CByufeoFa_btUITcSrhGVwA=s48-c-k-c0xffffffff-no-rj-mo","Henry Saiz's Radio 1 Essential Mix brought me here.. anyone else?",0,"1 year ago",1543148675766,false,false,,,
"UgxvIE1otKt__KEfDXx4AaABAg","xxx xxx","/channel/UCN34z-mb4424dXvyEn5YDYA","https://yt3.ggpht.com/a/AGF-l7_KLMoOaIoS4jureMAxWWrHmHwZIXKKgjf9-Q=s48-c-k-c0xffffffff-no-rj-mo","MGMT - electric feel (a little bit)",0,"1 year ago",1543148675767,false,false,,,
"UgxLl4K3ccAXe9OKFd14AaABAg","David Castro Canela","/channel/UCUNVQzf67oHPUjvg-HcZ6CA","https://yt3.ggpht.com/a/AGF-l7-iS8H0G3XGhvcMNBfTAKyGkbTu9lymOUjkxA=s48-c-k-c0xffffffff-no-rj-mo","El jueves 30 de noviembre siempre será una de las mejores noches de mi vida \*-*/ AF ❤",0,"1 year ago",1543148675768,false,false,,,
"Ugyfyiy7w-EQdIA1Mix4AaABAg","Ceili Jane","/channel/UCQuqQqUqZHSXSFDIq1t4eEw","https://yt3.ggpht.com/a/AGF-l78RXsvj57zPy0kKF8Vhfmqsk-3gL9y0I4EmoQ=s48-c-k-c0xffffffff-no-rj-mo","Love the aerial fade out.",0,"1 year ago",1543148675768,false,false,,,
"UgzOzCsVToOxGifJpbx4AaABAg","Ceili Jane","/channel/UCQuqQqUqZHSXSFDIq1t4eEw","https://yt3.ggpht.com/a/AGF-l78RXsvj57zPy0kKF8Vhfmqsk-3gL9y0I4EmoQ=s48-c-k-c0xffffffff-no-rj-mo","You, go, girl.  You do know shit.",0,"1 year ago",1543148675769,false,false,,,
"UgzFC5_XVIwrZwSDwzp4AaABAg","FL4KESTUDIO","/channel/UCUB7LzE7CTaADtT9YmJdVSA","https://yt3.ggpht.com/a/AGF-l79ADc87HO-7cMbqE_CsHSxqTLXu_rESgHoZyw=s48-c-k-c0xffffffff-no-rj-mo","Quotidien 👌😙",1,"1 year ago",1543148675770,false,false,,,
"UgxqRIqmIoyeUhp9WTN4AaABAg","ramoncita","/channel/UCqeIXmq1UoUfKo3l7BfCcpA","https://yt3.ggpht.com/a/AGF-l7_boRsEe72d7U9yDQNXtWVx4-nrz950mHP2yw=s48-c-k-c0xffffffff-no-rj-mo","Guadalajara  already miss you!\nGreat concert last saturday! Thank U",0,"1 year ago",1543148675771,false,false,,,
"UgwemB5-92vLGNHZLgF4AaABAg","Ronaldo Silva","/channel/UCiMsOjLwrfdh_mH9stp2_GQ","https://yt3.ggpht.com/a/AGF-l7-i9LgzJUsUy0u5ZeukoJ9Eq4RDWDYbbuyTAw=s48-c-k-c0xffffffff-no-rj-mo","Yo no los entiendo лях",0,"1 year ago",1543148675771,false,false,,,
"UgyZbzTkrREJweO-49Z4AaABAg","neil 02","/channel/UCInW-KnaoD1VHSpF0dkw8sQ","https://yt3.ggpht.com/a/AGF-l79P9TSvtgNrfXnNXqbyM9tcp8fLT_xlbFx4eQ=s48-c-k-c0xffffffff-no-rj-mo","I like this",0,"1 year ago",1543148675772,false,false,,,
"UgxDdSmWukG22JD-sn14AaABAg","me24546","/channel/UCpxi9Q9Hy3BPUKpq3rBMGag","https://yt3.ggpht.com/a/AGF-l7917Ej9BAqc9FBF7VGBerAkRQiqCEeAomohRw=s48-c-k-c0xffffffff-no-rj-mo","Man...masterpiece. Gotta say.",0,"1 year ago",1543148675773,false,false,,,
"UghaO6Zt-uyo3ngCoAEC","Chucomar","/channel/UCpYhWEdrLP31j4xvo4poimg","https://yt3.ggpht.com/a/AGF-l7_BBs9sXDXT7iNoEUUWeXoLI1vfAbVvLOfyqA=s48-c-k-c0xffffffff-no-rj-mo","Master Beat!",0,"1 year ago",1543148675773,false,false,,,
"UgxDI1MDX-QLd3PcNnN4AaABAg","Luis Elias","/channel/UC6BYg5CASgdi71FpmLe5RGA","https://yt3.ggpht.com/a/AGF-l7_34ROnZaBRhk4sI7I8kOIEXSvbagJV36DFIQ=s48-c-k-c0xffffffff-no-rj-mo","Y yo los voy a ver en vivo en DOS PINCHES DIAS!!! Que perra emoción!!",0,"1 year ago",1543148676743,false,false,,,
"Ugzydcdzt4Iyh7ktuMZ4AaABAg","Rodolfo valdes","/channel/UCL5IvMCUPlsmJndqTOBgT6w","https://yt3.ggpht.com/a/AGF-l7_i5bGdKh5DjEGfjaYV_SjJvbx_FNE-Ucp_dw=s48-c-k-c0xffffffff-no-rj-mo","Muy buena musica..👌🎼 Saludos desde chile ✌",1,"1 year ago",1543148676744,false,false,,,
"Ugys3d79NurY3Fj9Oi94AaABAg","Rodolfo valdes","/channel/UCL5IvMCUPlsmJndqTOBgT6w","https://yt3.ggpht.com/a/AGF-l7_i5bGdKh5DjEGfjaYV_SjJvbx_FNE-Ucp_dw=s48-c-k-c0xffffffff-no-rj-mo","Alguna chilena que le guste este tema? Lo dudo jajajaja muy buen tema. ✌",0,"1 year ago",1543148676745,false,false,,,
"UgwL7YBZaSS0skqDSVh4AaABAg","Nathan Griffis","/channel/UC8V0Yxb1N64gWJvMSmWFBmg","https://yt3.ggpht.com/a/AGF-l7_U1U7zadwdJjj4CMxMnLGbI21ixum_Hss5yA=s48-c-k-c0xffffffff-no-rj-mo","slowed is creepy  OOO",0,"1 year ago",1543148676746,false,false,,,
"UgzNYkFS_hk69vBCN8R4AaABAg","Nathan Griffis","/channel/UC8V0Yxb1N64gWJvMSmWFBmg","https://yt3.ggpht.com/a/AGF-l7_U1U7zadwdJjj4CMxMnLGbI21ixum_Hss5yA=s48-c-k-c0xffffffff-no-rj-mo","speed it up :)",0,"1 year ago",1543148676747,false,false,,,
"UgwWy7Kqc4Dpsss7ucN4AaABAg","Rodolfo valdes","/channel/UCL5IvMCUPlsmJndqTOBgT6w","https://yt3.ggpht.com/a/AGF-l7_i5bGdKh5DjEGfjaYV_SjJvbx_FNE-Ucp_dw=s48-c-k-c0xffffffff-no-rj-mo","la cago el tema pa bueno... aparte ella es super hermosa .... me enamore de ella",1,"1 year ago",1543148676747,false,false,,,
"UgykpvmH6UwTL-67JfB4AaABAg","Hoang Vu","/channel/UCNM0Vz1JLUEO9KquSLbVwsg","https://yt3.ggpht.com/a/AGF-l79rCQL-492wiio7bX6FobfNa-mvL6QwIXszuA=s48-c-k-c0xffffffff-no-rj-mo","Only Win get to say: dudes, this is my wife",0,"1 year ago",1543148676748,false,false,,,
"UgzaYsPYLWBTp4uqAZt4AaABAg","Renata Queiroz","/channel/UCxX8k8dwy8klxLo4DswtkuQ","https://yt3.ggpht.com/a/AGF-l7-TgpKmblBmi7dwc4K3qJ2iRm1NV112b2E2yg=s48-c-k-c0xffffffff-no-rj-mo","This woman... <3",0,"1 year ago",1543148676749,false,false,,,
"UgyIcUEksf1UGUJ62vp4AaABAg","Karola Sparkle","/channel/UCxfKUVmp0C8He7HPfhm331A","https://yt3.ggpht.com/a/AGF-l7-Xh-niUryDhU0cZUfgv0DB0pEZzQvwHq2t9g=s48-c-k-c0xffffffff-no-rj-mo","I wish regine sing a song with a rapper or electronic artist",0,"1 year ago",1543148676750,false,false,,,
"UgzBjmCShq6KFGC7jA14AaABAg","Suzy Lux","/channel/UC2IxL-n6JyOuBTWXso6fzUA","https://yt3.ggpht.com/a/AGF-l7-nctTYYnidp6hOF4RjaYDVjku7ciSOStnQcA=s48-c-k-c0xffffffff-no-rj-mo","Regine come and ravage me now.",0,"2 years ago",1511612676750,false,false,,,
"UgwnoYPX_aVjEnHLU2F4AaABAg","David Lara","/channel/UCrCYPRSZF7nshSW16J2CcbQ","https://yt3.ggpht.com/a/AGF-l7_bif2nht6DOEjBGn7MzGhFr79Easwv5SXzXg=s48-c-k-c0xffffffff-no-rj-mo","Temon !!!",0,"2 years ago",1511612676751,false,false,,,
"UgwFGQPrhG0AuPVGfOt4AaABAg","Karina Resendiz","/channel/UC5cUWKVjrQv_SP4HoMswIow","https://yt3.ggpht.com/a/AGF-l79pkfcl4cVHV0tGrltDg1eDwbmhXrbJB59aqg=s48-c-k-c0xffffffff-no-rj-mo","This is my damn story of a few months ago, I felt such a thing, in the end I did not understand shit, he lost it.",2,"2 years ago",1511612676752,false,false,,,
"UgxAViOQ6yF7PSj4jtt4AaABAg","Crushi .Music, Art & Love.","/channel/UCvFXCUM8OqXhjfLL-ZCZhtQ","https://yt3.ggpht.com/a/AGF-l7-PZqRpBvNNtea9hNsWFeajqhQ9iLXsE6Wbag=s48-c-k-c0xffffffff-no-rj-mo","THE GREATEST SONG AND VIDEO OF 2017.",0,"2 years ago",1511612676752,false,false,,,
"Ugx6JsmLc17jwA-sYzZ4AaABAg","Sarah Macgregor","/channel/UCfiQIr4aPoy8ay610SbhUBA","https://yt3.ggpht.com/a/AGF-l79sbclcNMIL5_zM7X8-0V8hVsNsdJcUv-WPJQ=s48-c-k-c0xffffffff-no-rj-mo","Beautiful beautiful woman, sad sad song.",0,"2 years ago",1511612676753,false,false,,,
"Ugz8VoaPpdFDI8q3fpd4AaABAg","ross lambda","/channel/UCQdSz-eiWh_6qCPNkhn45ow","https://yt3.ggpht.com/a/AGF-l7_MiHKjG9RWHUsGbvvhYz9nr0kXHcMf2okVUA=s48-c-k-c0xffffffff-no-rj-mo","great song arcade fire",0,"2 years ago",1511612676754,false,false,,,
"Ugy6CDCIj5vgC-O81TN4AaABAg","izeizei","/channel/UC246F4REZv5KZ0bb9a9xf9Q","https://yt3.ggpht.com/a/AGF-l79AInn7DlzOlHq22dJ0fd69bt2ne7r_uyqG3Q=s48-c-k-c0xffffffff-no-rj-mo","I've never heard of them but I fucking love it!",3,"2 years ago",1511612676755,false,false,,,
"UgzRqVSymhR-Nhk1EeJ4AaABAg","MacPhisto","/channel/UCB4aLvCdQewAKwUY4OMhBWg","https://yt3.ggpht.com/a/AGF-l7-3ABer3Zz5VBijDb8K2FtPge9CHZqcT4NWfQ=s48-c-k-c0xffffffff-no-rj-mo","Sounds like somebody's been listening to a lot of Tom Tom Club",0,"2 years ago",1511612676755,false,false,,,
"UgymgKC1uinCC15_Te54AaABAg","Brenda Ramírez","/channel/UC487lBT7XQHE6I1xQCQyyIQ","https://yt3.ggpht.com/a/AGF-l79AeXXW0R2CcFyH3DHrJMTOpGd4LhmpjOG5MQ=s48-c-k-c0xffffffff-no-rj-mo","she's my sex appeal.",0,"2 years ago",1511612676756,false,false,,,
"Ugybiq89fLiXNLTVmtl4AaABAg","Mira Malhotra","/channel/UCZUpoEUlp_8e0LpD8PkGHQw","https://yt3.ggpht.com/a/AGF-l79UqeTpHzTTpE5X02Z7AsO7lPXQrMcyW2tZnQ=s48-c-k-c0xffffffff-no-rj-mo","love this album",0,"2 years ago",1511612676757,false,false,,,
"UgwsHSghZUF2N8YOG5h4AaABAg","AliceT _Martins","/channel/UCkUxC9L13BvSRU9jm1UQWBg","https://yt3.ggpht.com/a/AGF-l7_iwFhSA8PN0FTIVu84aYs04a7bXrpFJqW9dQ=s48-c-k-c0xffffffff-no-rj-mo","Seria o Brasil depois do carnaval haha,parei '-'\n\nCADE O POVO DO BRASIL QUE AMA ARCADE FIREEE❤❤❤",24,"2 years ago",1511612676758,false,true,"EkQSC1V5bVhSeEpQT1FvwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3c0hTZ2haVUYyTjhZT0c1aDRBYUFCQWciAggAKhhVQ1VpaU9fYmNjWkZNVm1uSjJKajk1bGcyC1V5bVhSeEpQT1FvQAFICg%3D%3D",2,
"UgwsHSghZUF2N8YOG5h4AaABAg.8_0PHN2kseM8vaUHIa4NPS","tizahara","/channel/UCbhzy3rzv-ioa9D_YOcdJ2g","https://yt3.ggpht.com/a/AGF-l7_RPALia1e2PZhUXb0SkayxWycMFLoWBPaxCg=s32-c-k-c0xffffffff-no-rj-mo","Oiiii Brasil aqui ..",0,"5 months ago",1561465477073,false,,,,"UgwsHSghZUF2N8YOG5h4AaABAg"
"UgwsHSghZUF2N8YOG5h4AaABAg.8_0PHN2kseM9-j5r-zzo78","taddydomau","/channel/UCsuVCIjZ1x0YFtVgUBjOtGw","https://yt3.ggpht.com/a/AGF-l7_4raSajrsE2IQ3Wd-QfIJIpPZze12DSbw7dg=s32-c-k-c0xffffffff-no-rj-mo","pior que também pensei o mesmoKKKKK",0,"1 month ago",1572006277075,false,,,,"UgwsHSghZUF2N8YOG5h4AaABAg"
"UgyqCf0cwFoyiDkcPMt4AaABAg","Treasa Alexandria Mays","/channel/UCHwSlIQN2A_tK8URWx39V9Q","https://yt3.ggpht.com/a/AGF-l78kKz3EV45N52IH7SgDBi_qaqw7ThEXJ-DddA=s48-c-k-c0xffffffff-no-rj-mo","I clean my house even Better when this on...💪💪💪💪thanks #archadefire! You saved me!👀👀😁😁😁",0,"2 years ago",1511612677714,false,false,,,
